combo,mass_idx,mass_g,curve,K,p_eval
0_0_100,5,6.32374322278487,q16,134521,0.38048
0_0_100,5,6.32374322278487,q16,151112,0.406384
0_0_100,5,6.32374322278487,q16,169871,0.432656
0_0_100,5,6.32374322278487,q16,191189,0.455904
0_0_100,5,6.32374322278487,q16,215550,0.479632
0_0_100,5,6.32374322278487,q16,243556,0.505632
0_0_100,5,6.32374322278487,q16,275963,0.52616
0_0_100,5,6.32374322278487,q16,313734,0.551056
0_0_100,5,6.32374322278487,q16,358109,0.574176
0_0_100,5,6.32374322278487,q16,410710,0.599632
0_0_100,5,6.32374322278487,q16,473687,0.622576
0_0_100,5,6.32374322278487,q16,549946,0.652128
0_0_100,5,6.32374322278487,q16,643492,0.67608
0_0_100,5,6.32374322278487,q16,759974,0.701504
0_0_100,5,6.32374322278487,q16,907572,0.726176
0_0_100,5,6.32374322278487,q16,1098507,0.749552
0_0_100,5,6.32374322278487,q16,1351725,0.772656
0_0_100,5,6.32374322278487,q16,1697942,0.797008
0_0_100,5,6.32374322278487,q16,2189775,0.820176
0_0_100,5,6.32374322278487,q16,2923894,0.8428
0_0_100,5,6.32374322278487,q16,4094935,0.866432
0_0_100,5,6.32374322278487,q16,6147382,0.892752
0_0_100,5,6.32374322278487,q16,10303047,0.914608
0_0_100,5,6.32374322278487,q16,21122098,0.9432
0_0_100,5,6.32374322278487,q16,70883069,0.969728
0_0_100,5,6.32374322278487,q16,345613318,0.985552
0_0_100,5,6.32374322278487,q50,6602,0.0242
0_0_100,5,6.32374322278487,q50,8083,0.0496
0_0_100,5,6.32374322278487,q50,9327,0.075
0_0_100,5,6.32374322278487,q50,10482,0.098
0_0_100,5,6.32374322278487,q50,11603,0.1246
0_0_100,5,6.32374322278487,q50,12720,0.1478
0_0_100,5,6.32374322278487,q50,13851,0.176
0_0_100,5,6.32374322278487,q50,15010,0.2006
0_0_100,5,6.32374322278487,q50,16209,0.2238
0_0_100,5,6.32374322278487,q50,17458,0.2504
0_0_100,5,6.32374322278487,q50,18767,0.2744
0_0_100,5,6.32374322278487,q50,20148,0.3024
0_0_100,5,6.32374322278487,q50,21612,0.3262
0_0_100,5,6.32374322278487,q50,23171,0.352
0_0_100,5,6.32374322278487,q50,24839,0.3758
0_0_100,5,6.32374322278487,q50,26632,0.403
0_0_100,5,6.32374322278487,q50,28569,0.4274
0_0_100,5,6.32374322278487,q50,30670,0.4538
0_0_100,5,6.32374322278487,q50,32963,0.4764
0_0_100,5,6.32374322278487,q50,35476,0.5032
0_0_100,5,6.32374322278487,q50,38246,0.5266
0_0_100,5,6.32374322278487,q50,41319,0.5528
0_0_100,5,6.32374322278487,q50,44749,0.5792
0_0_100,5,6.32374322278487,q50,48607,0.6036
0_0_100,5,6.32374322278487,q50,52979,0.6282
0_0_100,5,6.32374322278487,q50,57979,0.6506
0_0_100,5,6.32374322278487,q50,63755,0.6734
0_0_100,5,6.32374322278487,q50,70506,0.7006
0_0_100,5,6.32374322278487,q50,78504,0.7244
0_0_100,5,6.32374322278487,q50,88128,0.7478
0_0_100,5,6.32374322278487,q50,99934,0.7728
0_0_100,5,6.32374322278487,q50,114755,0.7986
0_0_100,5,6.32374322278487,q50,133908,0.8216
0_0_100,5,6.32374322278487,q50,159601,0.8468
0_0_100,5,6.32374322278487,q50,195837,0.8736
0_0_100,5,6.32374322278487,q50,250685,0.8992
0_0_100,5,6.32374322278487,q50,343164,0.9252
0_0_100,5,6.32374322278487,q50,531099,0.948
0_0_100,5,6.32374322278487,q50,1109735,0.9742
0_0_100,5,6.32374322278487,q50,2911855,0.9892
0_0_100,6,8.43257640343661,q025,24645,0.01398
0_0_100,6,8.43257640343661,q025,41037,0.03638
0_0_100,6,8.43257640343661,q025,58722,0.06199
0_0_100,6,8.43257640343661,q025,78549,0.08873
0_0_100,6,8.43257640343661,q025,101094,0.11671
0_0_100,6,8.43257640343661,q025,126910,0.14587
0_0_100,6,8.43257640343661,q025,156601,0.18123
0_0_100,6,8.43257640343661,q025,190862,0.2055
0_0_100,6,8.43257640343661,q025,230510,0.22958
0_0_100,6,8.43257640343661,q025,276522,0.25702
0_0_100,6,8.43257640343661,q025,330074,0.28497
0_0_100,6,8.43257640343661,q025,392597,0.30719
0_0_100,6,8.43257640343661,q025,465842,0.33665
0_0_100,6,8.43257640343661,q025,551966,0.36584
0_0_100,6,8.43257640343661,q025,653650,0.39103
0_0_100,6,8.43257640343661,q025,774251,0.41317
0_0_100,6,8.43257640343661,q025,918008,0.43515
0_0_100,6,8.43257640343661,q025,1090323,0.46037
0_0_100,6,8.43257640343661,q025,1298150,0.48596
0_0_100,6,8.43257640343661,q025,1550536,0.51153
0_0_100,6,8.43257640343661,q025,1859394,0.53628
0_0_100,6,8.43257640343661,q025,2240617,0.55552
0_0_100,6,8.43257640343661,q025,2715718,0.58153
0_0_100,6,8.43257640343661,q025,3314291,0.60895
0_0_100,6,8.43257640343661,q025,4077795,0.62838
0_0_100,6,8.43257640343661,q025,5065503,0.65307
0_0_100,6,8.43257640343661,q025,6364157,0.67349
0_0_100,6,8.43257640343661,q025,8104125,0.69397
0_0_100,6,8.43257640343661,q025,10487504,0.71835
0_0_100,6,8.43257640343661,q025,13839151,0.74079
0_0_100,6,8.43257640343661,q025,18704291,0.76937
0_0_100,6,8.43257640343661,q025,26047085,0.79093
0_0_100,6,8.43257640343661,q025,37686291,0.81301
0_0_100,6,8.43257640343661,q025,57345959,0.83736
0_0_100,6,8.43257640343661,q025,93519579,0.86031
0_0_100,6,8.43257640343661,q025,168686154,0.88278
0_0_100,6,8.43257640343661,q025,357019827,0.90758
0_0_100,6,8.43257640343661,q025,1012332190,0.94103
0_0_100,6,8.43257640343661,q025,5870480802,0.96679
0_0_100,6,8.43257640343661,q025,58553620096,0.98839
0_0_100,6,8.43257640343661,q16,12613,0.018
0_0_100,6,8.43257640343661,q16,17559,0.043376
0_0_100,6,8.43257640343661,q16,22170,0.070352
0_0_100,6,8.43257640343661,q16,26801,0.095504
0_0_100,6,8.43257640343661,q16,31603,0.125376
0_0_100,6,8.43257640343661,q16,36671,0.151152
0_0_100,6,8.43257640343661,q16,42083,0.175152
0_0_100,6,8.43257640343661,q16,47909,0.202352
0_0_100,6,8.43257640343661,q16,54223,0.226576
0_0_100,6,8.43257640343661,q16,61103,0.254128
0_0_100,6,8.43257640343661,q16,68637,0.278944
0_0_100,6,8.43257640343661,q16,76925,0.306016
0_0_100,6,8.43257640343661,q16,86083,0.332208
0_0_100,6,8.43257640343661,q16,96246,0.356368
0_0_100,6,8.43257640343661,q16,107575,0.37896
0_0_100,6,8.43257640343661,q16,120261,0.404976
0_0_100,6,8.43257640343661,q16,134537,0.4316
0_0_100,6,8.43257640343661,q16,150682,0.453936
0_0_100,6,8.43257640343661,q16,169043,0.477728
0_0_100,6,8.43257640343661,q16,190046,0.50376
0_0_100,6,8.43257640343661,q16,214229,0.532176
0_0_100,6,8.43257640343661,q16,242269,0.55472
0_0_100,6,8.43257640343661,q16,275038,0.578752
0_0_100,6,8.43257640343661,q16,313668,0.602432
0_0_100,6,8.43257640343661,q16,359656,0.625376
0_0_100,6,8.43257640343661,q16,415012,0.648976
0_0_100,6,8.43257640343661,q16,482496,0.6736
0_0_100,6,8.43257640343661,q16,565973,0.701056
0_0_100,6,8.43257640343661,q16,671012,0.72568
0_0_100,6,8.43257640343661,q16,805874,0.751104
0_0_100,6,8.43257640343661,q16,983283,0.773376
0_0_100,6,8.43257640343661,q16,1223703,0.799152
0_0_100,6,8.43257640343661,q16,1561895,0.823104
0_0_100,6,8.43257640343661,q16,2061109,0.846976
0_0_100,6,8.43257640343661,q16,2847294,0.868704
0_0_100,6,8.43257640343661,q16,4204331,0.893952
0_0_100,6,8.43257640343661,q16,6900029,0.916928
0_0_100,6,8.43257640343661,q16,13738711,0.943904
0_0_100,6,8.43257640343661,q16,43891231,0.969728
0_0_100,6,8.43257640343661,q16,200659902,0.986752
0_0_100,6,8.43257640343661,q50,6137,0.0244
0_0_100,6,8.43257640343661,q50,7481,0.0508
0_0_100,6,8.43257640343661,q50,8606,0.0762
0_0_100,6,8.43257640343661,q50,9648,0.0984
0_0_100,6,8.43257640343661,q50,10657,0.1254
0_0_100,6,8.43257640343661,q50,11661,0.1506
0_0_100,6,8.43257640343661,q50,12676,0.176
0_0_100,6,8.43257640343661,q50,13715,0.2022
0_0_100,6,8.43257640343661,q50,14788,0.2258
0_0_100,6,8.43257640343661,q50,15905,0.251
0_0_100,6,8.43257640343661,q50,17074,0.2748
0_0_100,6,8.43257640343661,q50,18305,0.3014
0_0_100,6,8.43257640343661,q50,19609,0.3276
0_0_100,6,8.43257640343661,q50,20996,0.3494
0_0_100,6,8.43257640343661,q50,22478,0.3756
0_0_100,6,8.43257640343661,q50,24070,0.4022
0_0_100,6,8.43257640343661,q50,25787,0.426
0_0_100,6,8.43257640343661,q50,27648,0.4516
0_0_100,6,8.43257640343661,q50,29675,0.4758
0_0_100,6,8.43257640343661,q50,31895,0.5014
0_0_100,6,8.43257640343661,q50,34339,0.5262
0_0_100,6,8.43257640343661,q50,37046,0.551
0_0_100,6,8.43257640343661,q50,40065,0.577
0_0_100,6,8.43257640343661,q50,43454,0.6046
0_0_100,6,8.43257640343661,q50,47291,0.6302
0_0_100,6,8.43257640343661,q50,51672,0.6534
0_0_100,6,8.43257640343661,q50,56725,0.678
0_0_100,6,8.43257640343661,q50,62621,0.7
0_0_100,6,8.43257640343661,q50,69594,0.7246
0_0_100,6,8.43257640343661,q50,77970,0.7518
0_0_100,6,8.43257640343661,q50,88224,0.7748
0_0_100,6,8.43257640343661,q50,101068,0.799
0_0_100,6,8.43257640343661,q50,117625,0.8238
0_0_100,6,8.43257640343661,q50,139776,0.8494
0_0_100,6,8.43257640343661,q50,170917,0.8748
0_0_100,6,8.43257640343661,q50,217876,0.899
0_0_100,6,8.43257640343661,q50,296683,0.9256
0_0_100,6,8.43257640343661,q50,455818,0.9496
0_0_100,6,8.43257640343661,q50,940815,0.9752
0_0_100,6,8.43257640343661,q50,2429409,0.9896
0_0_100,7,11.2446603688125,q025,20376,0.014
0_0_100,7,11.2446603688125,q025,32502,0.03679
0_0_100,7,11.2446603688125,q025,45138,0.06275
0_0_100,7,11.2446603688125,q025,58940,0.09035
0_0_100,7,11.2446603688125,q025,74292,0.11559
0_0_100,7,11.2446603688125,q025,91535,0.14238
0_0_100,7,11.2446603688125,q025,111017,0.1668
0_0_100,7,11.2446603688125,q025,133131,0.1967
0_0_100,7,11.2446603688125,q025,158324,0.22146
0_0_100,7,11.2446603688125,q025,187126,0.2491
0_0_100,7,11.2446603688125,q025,220166,0.27278
0_0_100,7,11.2446603688125,q025,258198,0.30199
0_0_100,7,11.2446603688125,q025,302134,0.32719
0_0_100,7,11.2446603688125,q025,353091,0.35317
0_0_100,7,11.2446603688125,q025,412435,0.38158
0_0_100,7,11.2446603688125,q025,481864,0.40676
0_0_100,7,11.2446603688125,q025,563495,0.4367
0_0_100,7,11.2446603688125,q025,659997,0.46185
0_0_100,7,11.2446603688125,q025,774769,0.49007
0_0_100,7,11.2446603688125,q025,912179,0.51173
0_0_100,7,11.2446603688125,q025,1077910,0.53269
0_0_100,7,11.2446603688125,q025,1279449,0.55351
0_0_100,7,11.2446603688125,q025,1526800,0.57436
0_0_100,7,11.2446603688125,q025,1833541,0.59713
0_0_100,7,11.2446603688125,q025,2218420,0.62116
0_0_100,7,11.2446603688125,q025,2707848,0.64119
0_0_100,7,11.2446603688125,q025,3339870,0.6663
0_0_100,7,11.2446603688125,q025,4170714,0.6894
0_0_100,7,11.2446603688125,q025,5286003,0.7137
0_0_100,7,11.2446603688125,q025,6820751,0.73972
0_0_100,7,11.2446603688125,q025,8996893,0.76021
0_0_100,7,11.2446603688125,q025,12198059,0.78717
0_0_100,7,11.2446603688125,q025,17129889,0.81121
0_0_100,7,11.2446603688125,q025,25196809,0.83679
0_0_100,7,11.2446603688125,q025,39499142,0.85659
0_0_100,7,11.2446603688125,q025,67931536,0.88151
0_0_100,7,11.2446603688125,q025,135326595,0.90515
0_0_100,7,11.2446603688125,q025,352739116,0.93395
0_0_100,7,11.2446603688125,q025,1774790176,0.96479
0_0_100,7,11.2446603688125,q025,14700972709,0.98715
0_0_100,7,11.2446603688125,q16,11065,0.0188
0_0_100,7,11.2446603688125,q16,15171,0.044528
0_0_100,7,11.2446603688125,q16,18954,0.0696
0_0_100,7,11.2446603688125,q16,22719,0.095952
0_0_100,7,11.2446603688125,q16,26595,0.121936
0_0_100,7,11.2446603688125,q16,30659,0.14928
0_0_100,7,11.2446603688125,q16,34973,0.174576
0_0_100,7,11.2446603688125,q16,39591,0.200304
0_0_100,7,11.2446603688125,q16,44570,0.227904
0_0_100,7,11.2446603688125,q16,49968,0.2516
0_0_100,7,11.2446603688125,q16,55850,0.278432
0_0_100,7,11.2446603688125,q16,62290,0.303776
0_0_100,7,11.2446603688125,q16,69372,0.327632
0_0_100,7,11.2446603688125,q16,77196,0.353408
0_0_100,7,11.2446603688125,q16,85877,0.379616
0_0_100,7,11.2446603688125,q16,95553,0.401712
0_0_100,7,11.2446603688125,q16,106391,0.428432
0_0_100,7,11.2446603688125,q16,118592,0.45216
0_0_100,7,11.2446603688125,q16,132402,0.475632
0_0_100,7,11.2446603688125,q16,148124,0.506064
0_0_100,7,11.2446603688125,q16,166137,0.53344
0_0_100,7,11.2446603688125,q16,186920,0.558336
0_0_100,7,11.2446603688125,q16,211082,0.581488
0_0_100,7,11.2446603688125,q16,239414,0.605952
0_0_100,7,11.2446603688125,q16,272957,0.630928
0_0_100,7,11.2446603688125,q16,313101,0.656
0_0_100,7,11.2446603688125,q16,361743,0.678176
0_0_100,7,11.2446603688125,q16,421529,0.7004
0_0_100,7,11.2446603688125,q16,496247,0.724576
0_0_100,7,11.2446603688125,q16,591483,0.748256
0_0_100,7,11.2446603688125,q16,715780,0.772656
0_0_100,7,11.2446603688125,q16,882776,0.794528
0_0_100,7,11.2446603688125,q16,1115448,0.820304
0_0_100,7,11.2446603688125,q16,1455214,0.843376
0_0_100,7,11.2446603688125,q16,1983669,0.8676
0_0_100,7,11.2446603688125,q16,2882407,0.891376
0_0_100,7,11.2446603688125,q16,4634930,0.9148
0_0_100,7,11.2446603688125,q16,8970528,0.9432
0_0_100,7,11.2446603688125,q16,27319854,0.969376
0_0_100,7,11.2446603688125,q16,117323689,0.9864
0_0_100,7,11.2446603688125,q50,5678,0.0258
0_0_100,7,11.2446603688125,q50,6901,0.0516
0_0_100,7,11.2446603688125,q50,7923,0.0768
0_0_100,7,11.2446603688125,q50,8869,0.1004
0_0_100,7,11.2446603688125,q50,9785,0.1232
0_0_100,7,11.2446603688125,q50,10695,0.149
0_0_100,7,11.2446603688125,q50,11614,0.1744
0_0_100,7,11.2446603688125,q50,12554,0.2
0_0_100,7,11.2446603688125,q50,13525,0.2254
0_0_100,7,11.2446603688125,q50,14534,0.2508
0_0_100,7,11.2446603688125,q50,15590,0.2776
0_0_100,7,11.2446603688125,q50,16702,0.3054
0_0_100,7,11.2446603688125,q50,17878,0.3298
0_0_100,7,11.2446603688125,q50,19128,0.354
0_0_100,7,11.2446603688125,q50,20464,0.3774
0_0_100,7,11.2446603688125,q50,21898,0.4034
0_0_100,7,11.2446603688125,q50,23443,0.4256
0_0_100,7,11.2446603688125,q50,25117,0.45
0_0_100,7,11.2446603688125,q50,26940,0.4764
0_0_100,7,11.2446603688125,q50,28935,0.4992
0_0_100,7,11.2446603688125,q50,31130,0.5254
0_0_100,7,11.2446603688125,q50,33559,0.5498
0_0_100,7,11.2446603688125,q50,36267,0.5768
0_0_100,7,11.2446603688125,q50,39305,0.6028
0_0_100,7,11.2446603688125,q50,42741,0.6282
0_0_100,7,11.2446603688125,q50,46662,0.6552
0_0_100,7,11.2446603688125,q50,51182,0.6788
0_0_100,7,11.2446603688125,q50,56451,0.7008
0_0_100,7,11.2446603688125,q50,62678,0.7262
0_0_100,7,11.2446603688125,q50,70150,0.7524
0_0_100,7,11.2446603688125,q50,79289,0.775
0_0_100,7,11.2446603688125,q50,90723,0.799
0_0_100,7,11.2446603688125,q50,105447,0.8244
0_0_100,7,11.2446603688125,q50,125118,0.8524
0_0_100,7,11.2446603688125,q50,152730,0.8756
0_0_100,7,11.2446603688125,q50,194292,0.9006
0_0_100,7,11.2446603688125,q50,263882,0.9272
0_0_100,7,11.2446603688125,q50,403973,0.95
0_0_100,7,11.2446603688125,q50,828821,0.9746
0_0_100,7,11.2446603688125,q50,2123585,0.9898
0_0_100,8,14.9945142220607,q025,16201,0.01319
0_0_100,8,14.9945142220607,q025,25287,0.0356
0_0_100,8,14.9945142220607,q025,34602,0.06157
0_0_100,8,14.9945142220607,q025,44651,0.09037
0_0_100,8,14.9945142220607,q025,55715,0.11988
0_0_100,8,14.9945142220607,q025,68027,0.14909
0_0_100,8,14.9945142220607,q025,81824,0.17477
0_0_100,8,14.9945142220607,q025,97363,0.20187
0_0_100,8,14.9945142220607,q025,114936,0.22784
0_0_100,8,14.9945142220607,q025,134885,0.25586
0_0_100,8,14.9945142220607,q025,157614,0.27996
0_0_100,8,14.9945142220607,q025,183602,0.30475
0_0_100,8,14.9945142220607,q025,213430,0.32794
0_0_100,8,14.9945142220607,q025,247800,0.35346
0_0_100,8,14.9945142220607,q025,287570,0.37237
0_0_100,8,14.9945142220607,q025,333800,0.39639
0_0_100,8,14.9945142220607,q025,387805,0.42465
0_0_100,8,14.9945142220607,q025,451234,0.45508
0_0_100,8,14.9945142220607,q025,526176,0.48075
0_0_100,8,14.9945142220607,q025,615300,0.5088
0_0_100,8,14.9945142220607,q025,722061,0.53833
0_0_100,8,14.9945142220607,q025,850984,0.56277
0_0_100,8,14.9945142220607,q025,1008075,0.584
0_0_100,8,14.9945142220607,q025,1201438,0.60554
0_0_100,8,14.9945142220607,q025,1442189,0.62746
0_0_100,8,14.9945142220607,q025,1745875,0.64674
0_0_100,8,14.9945142220607,q025,2134729,0.67105
0_0_100,8,14.9945142220607,q025,2641354,0.69034
0_0_100,8,14.9945142220607,q025,3314985,0.7182
0_0_100,8,14.9945142220607,q025,4232559,0.74064
0_0_100,8,14.9945142220607,q025,5519322,0.76193
0_0_100,8,14.9945142220607,q025,7389469,0.78699
0_0_100,8,14.9945142220607,q025,10232358,0.8122
0_0_100,8,14.9945142220607,q025,14812681,0.83943
0_0_100,8,14.9945142220607,q025,22792913,0.86393
0_0_100,8,14.9945142220607,q025,38330457,0.89028
0_0_100,8,14.9945142220607,q025,74212505,0.91464
0_0_100,8,14.9945142220607,q025,185926381,0.94114
0_0_100,8,14.9945142220607,q025,875017795,0.96877
0_0_100,8,14.9945142220607,q025,6641185440,0.9876
0_0_100,8,14.9945142220607,q16,9770,0.018976
0_0_100,8,14.9945142220607,q16,13241,0.042976
0_0_100,8,14.9945142220607,q16,16411,0.069376
0_0_100,8,14.9945142220607,q16,19546,0.097552
0_0_100,8,14.9945142220607,q16,22756,0.123776
0_0_100,8,14.9945142220607,q16,26105,0.1496
0_0_100,8,14.9945142220607,q16,29644,0.175152
0_0_100,8,14.9945142220607,q16,33419,0.2044
0_0_100,8,14.9945142220607,q16,37472,0.229632
0_0_100,8,14.9945142220607,q16,41850,0.256128
0_0_100,8,14.9945142220607,q16,46604,0.283856
0_0_100,8,14.9945142220607,q16,51790,0.310208
0_0_100,8,14.9945142220607,q16,57474,0.335728
0_0_100,8,14.9945142220607,q16,63732,0.358176
0_0_100,8,14.9945142220607,q16,70653,0.384576
0_0_100,8,14.9945142220607,q16,78341,0.40808
0_0_100,8,14.9945142220607,q16,86922,0.428528
0_0_100,8,14.9945142220607,q16,96551,0.454576
0_0_100,8,14.9945142220607,q16,107410,0.481312
0_0_100,8,14.9945142220607,q16,119731,0.506864
0_0_100,8,14.9945142220607,q16,133797,0.531408
0_0_100,8,14.9945142220607,q16,149965,0.556752
0_0_100,8,14.9945142220607,q16,168692,0.583232
0_0_100,8,14.9945142220607,q16,190566,0.605504
0_0_100,8,14.9945142220607,q16,216358,0.630976
0_0_100,8,14.9945142220607,q16,247095,0.655904
0_0_100,8,14.9945142220607,q16,284175,0.6808
0_0_100,8,14.9945142220607,q16,329536,0.702752
0_0_100,8,14.9945142220607,q16,385945,0.730176
0_0_100,8,14.9945142220607,q16,457462,0.75528
0_0_100,8,14.9945142220607,q16,550264,0.7788
0_0_100,8,14.9945142220607,q16,674161,0.797776
0_0_100,8,14.9945142220607,q16,845580,0.820176
0_0_100,8,14.9945142220607,q16,1093930,0.845376
0_0_100,8,14.9945142220607,q16,1476699,0.870528
0_0_100,8,14.9945142220607,q16,2120644,0.896656
0_0_100,8,14.9945142220607,q16,3359417,0.920752
0_0_100,8,14.9945142220607,q16,6368248,0.945776
0_0_100,8,14.9945142220607,q16,18727396,0.970752
0_0_100,8,14.9945142220607,q16,76823926,0.9876
0_0_100,8,14.9945142220607,q50,5302,0.0252
0_0_100,8,14.9945142220607,q50,6409,0.0504
0_0_100,8,14.9945142220607,q50,7331,0.0754
0_0_100,8,14.9945142220607,q50,8182,0.0996
0_0_100,8,14.9945142220607,q50,9003,0.1244
0_0_100,8,14.9945142220607,q50,9818,0.148
0_0_100,8,14.9945142220607,q50,10639,0.1748
0_0_100,8,14.9945142220607,q50,11478,0.2002
0_0_100,8,14.9945142220607,q50,12342,0.2278
0_0_100,8,14.9945142220607,q50,13239,0.2544
0_0_100,8,14.9945142220607,q50,14176,0.2782
0_0_100,8,14.9945142220607,q50,15161,0.3028
0_0_100,8,14.9945142220607,q50,16202,0.3272
0_0_100,8,14.9945142220607,q50,17307,0.352
0_0_100,8,14.9945142220607,q50,18485,0.374
0_0_100,8,14.9945142220607,q50,19748,0.4018
0_0_100,8,14.9945142220607,q50,21107,0.4248
0_0_100,8,14.9945142220607,q50,22577,0.4512
0_0_100,8,14.9945142220607,q50,24176,0.4766
0_0_100,8,14.9945142220607,q50,25922,0.501
0_0_100,8,14.9945142220607,q50,27841,0.524
0_0_100,8,14.9945142220607,q50,29961,0.5476
0_0_100,8,14.9945142220607,q50,32320,0.572
0_0_100,8,14.9945142220607,q50,34962,0.598
0_0_100,8,14.9945142220607,q50,37945,0.6224
0_0_100,8,14.9945142220607,q50,41343,0.6492
0_0_100,8,14.9945142220607,q50,45252,0.6736
0_0_100,8,14.9945142220607,q50,49800,0.697
0_0_100,8,14.9945142220607,q50,55162,0.723
0_0_100,8,14.9945142220607,q50,61582,0.7486
0_0_100,8,14.9945142220607,q50,69413,0.7734
0_0_100,8,14.9945142220607,q50,79185,0.7998
0_0_100,8,14.9945142220607,q50,91729,0.823
0_0_100,8,14.9945142220607,q50,108429,0.8494
0_0_100,8,14.9945142220607,q50,131777,0.8748
0_0_100,8,14.9945142220607,q50,166752,0.9
0_0_100,8,14.9945142220607,q50,224966,0.9248
0_0_100,8,14.9945142220607,q50,341219,0.95
0_0_100,8,14.9945142220607,q50,689248,0.9748
0_0_100,8,14.9945142220607,q50,1730461,0.99
0_0_100,9,19.9948641738588,q025,13802,0.01476
0_0_100,9,19.9948641738588,q025,20997,0.03757
0_0_100,9,19.9948641738588,q025,28225,0.064
0_0_100,9,19.9948641738588,q025,35905,0.09274
0_0_100,9,19.9948641738588,q025,44254,0.12359
0_0_100,9,19.9948641738588,q025,53442,0.14957
0_0_100,9,19.9948641738588,q025,63631,0.17559
0_0_100,9,19.9948641738588,q025,74998,0.20517
0_0_100,9,19.9948641738588,q025,87738,0.2328
0_0_100,9,19.9948641738588,q025,102074,0.26118
0_0_100,9,19.9948641738588,q025,118271,0.28877
0_0_100,9,19.9948641738588,q025,136639,0.31459
0_0_100,9,19.9948641738588,q025,157551,0.34283
0_0_100,9,19.9948641738588,q025,181456,0.36885
0_0_100,9,19.9948641738588,q025,208898,0.39395
0_0_100,9,19.9948641738588,q025,240546,0.41401
0_0_100,9,19.9948641738588,q025,277222,0.43248
0_0_100,9,19.9948641738588,q025,319955,0.45972
0_0_100,9,19.9948641738588,q025,370036,0.48375
0_0_100,9,19.9948641738588,q025,429104,0.51015
0_0_100,9,19.9948641738588,q025,499268,0.53422
0_0_100,9,19.9948641738588,q025,583269,0.55713
0_0_100,9,19.9948641738588,q025,684718,0.58468
0_0_100,9,19.9948641738588,q025,808450,0.60674
0_0_100,9,19.9948641738588,q025,961042,0.62755
0_0_100,9,19.9948641738588,q025,1151619,0.65391
0_0_100,9,19.9948641738588,q025,1393107,0.67838
0_0_100,9,19.9948641738588,q025,1704284,0.69953
0_0_100,9,19.9948641738588,q025,2113213,0.72276
0_0_100,9,19.9948641738588,q025,2663270,0.74518
0_0_100,9,19.9948641738588,q025,3424225,0.76757
0_0_100,9,19.9948641738588,q025,4513846,0.78919
0_0_100,9,19.9948641738588,q025,6143120,0.81156
0_0_100,9,19.9948641738588,q025,8719703,0.84297
0_0_100,9,19.9948641738588,q025,13113363,0.86586
0_0_100,9,19.9948641738588,q025,21451334,0.88952
0_0_100,9,19.9948641738588,q025,40098778,0.91518
0_0_100,9,19.9948641738588,q025,95672885,0.94478
0_0_100,9,19.9948641738588,q025,414669948,0.97
0_0_100,9,19.9948641738588,q025,2825762502,0.98799
0_0_100,9,19.9948641738588,q16,8719,0.018976
0_0_100,9,19.9948641738588,q16,11631,0.0428
0_0_100,9,19.9948641738588,q16,14258,0.07
0_0_100,9,19.9948641738588,q16,16833,0.096752
0_0_100,9,19.9948641738588,q16,19448,0.1212
0_0_100,9,19.9948641738588,q16,22158,0.148976
0_0_100,9,19.9948641738588,q16,25005,0.177152
0_0_100,9,19.9948641738588,q16,28022,0.202576
